id,text,label,confidence_score,camera_id,location,time,state,split,clean_text,label_encoded,alert_level_HIGH,alert_level_LOW,alert_level_MEDIUM,city_Coimbatore,city_Cuddalore,city_Dindigul,city_Erode,city_Hosur,city_Kanchipuram,city_Karur,city_Kumbakonam,city_Madurai,city_Nagercoil,city_Namakkal,city_Salem,city_Sivakasi,city_Thanjavur,city_Thoothukudi,city_Tiruchirappalli,city_Tirunelveli,city_Tiruppur,city_Vellore,hour
965,"AI pattern detection: Unknown male mirroring woman's path at Karur textile market lane, Hosur since 12:30 AM. High confidence tracking match.",being_followed,0.9629629629629632,774,13,12:30 AM,Tamil Nadu,train,ai pattern detection unknown male mirroring womans path at karur textile market lane hosur since 1230 am high confidence tracking match,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
966,CCTV alert — Tiruchirappalli: Woman walking alone at Namakkal lorry stand area at 6:30 PM. No other pedestrians within 50 metres.,lone_walking_night,0.2962962962962967,157,24,6:30 PM,Tamil Nadu,test,cctv alert tiruchirappalli woman walking alone at namakkal lorry stand area at 630 pm no other pedestrians within 50 metres,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,18
967,"Camera network at Coimbatore Gandhipuram bus stop, Erode flagged repeated path overlap at 2:30 AM. Male subject tracked across 3 camera zones.",being_followed,0.8518518518518521,906,5,2:30 AM,Tamil Nadu,val,camera network at coimbatore gandhipuram bus stop erode flagged repeated path overlap at 230 am male subject tracked across 3 camera zones,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
968,"Unattended bag flagged near woman at Tirunelveli junction footpath, Thanjavur at 4:00 AM. Thanjavur bomb disposal team notified. Female being evacuated.",threat_detected,0.925925925925926,440,42,4:00 AM,Tamil Nadu,train,unattended bag flagged near woman at tirunelveli junction footpath thanjavur at 400 am thanjavur bomb disposal team notified female being evacuated,7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4
969,"Female subject walking unaccompanied at Vellore CMC hospital road, Cuddalore at 1:30 AM. Street lights non-functional. Risk score elevated.",lone_walking_night,0.7037037037037042,488,48,1:30 AM,Tamil Nadu,train,female subject walking unaccompanied at vellore cmc hospital road cuddalore at 130 am street lights nonfunctional risk score elevated,3,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
970,"Abnormal movement pattern: Female subject running intermittently near Perambur street, Chennai at 8:00 PM. Possible escape behaviour.",distress_signal,0.592592592592593,688,29,8:00 PM,Tamil Nadu,train,abnormal movement pattern female subject running intermittently near perambur street chennai at 800 pm possible escape behaviour,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20
971,Hosur SafeCity alert: Eve-teasing behaviour flagged at Kumbakonam temple tank road at 2:00 AM. All India Women Helpline 181 notified.,group_harassment,0.37037037037037024,652,16,2:00 AM,Tamil Nadu,test,hosur safecity alert eveteasing behaviour flagged at kumbakonam temple tank road at 200 am all india women helpline 181 notified,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
972,"SmartCity TN surveillance — Cuddalore old town street, Tiruchirappalli, 1:30 AM: Face anonymised. Gender: Female. Motion: Walking alone.",monitoring,0.0,891,6,1:30 AM,Tamil Nadu,train,smartcity tn surveillance cuddalore old town street tiruchirappalli 130 am face anonymised gender female motion walking alone,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
973,"Woman displaying rapid head turns and looking back repeatedly at Velachery IT corridor, Namakkal at 7:45 PM. Distress posture detected.",distress_signal,0.2962962962962967,656,47,7:45 PM,Tamil Nadu,val,woman displaying rapid head turns and looking back repeatedly at velachery it corridor namakkal at 745 pm distress posture detected,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,19
974,Salem Command Centre: Female being followed near Mathigiri isolated path at 8:30 PM. Visual context sent to nearest PCR van.,being_followed,0.925925925925926,613,20,8:30 PM,Tamil Nadu,train,salem command centre female being followed near mathigiri isolated path at 830 pm visual context sent to nearest pcr van,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,20
975,Nagercoil Urban Command Centre log: Karur textile market lane camera flagged unusual activity at 6:30 PM. Female subject under observation.,monitoring,0.5185185185185186,383,13,6:30 PM,Tamil Nadu,val,nagercoil urban command centre log karur textile market lane camera flagged unusual activity at 630 pm female subject under observation,4,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,18
976,"Group of 3+ males surrounding female subject near RS Puram walkway, Vellore at 7:45 PM. Subject movement restricted. Police dispatch initiated.",group_harassment,0.7407407407407409,745,31,7:45 PM,Tamil Nadu,train,group of 3 males surrounding female subject near rs puram walkway vellore at 745 pm subject movement restricted police dispatch initiated,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,19
977,"Suspicious individual following female subject for 3+ minutes near Vadapalani signal, Salem at 2:30 AM. Police alerted immediately.",being_followed,0.2962962962962967,379,45,2:30 AM,Tamil Nadu,train,suspicious individual following female subject for 3 minutes near vadapalani signal salem at 230 am police alerted immediately,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2
978,"Unattended bag flagged near woman at Ammapet isolated street, Cuddalore at 4:00 AM. Cuddalore bomb disposal team notified. Female being evacuated.",threat_detected,0.0370370370370372,185,0,4:00 AM,Tamil Nadu,train,unattended bag flagged near woman at ammapet isolated street cuddalore at 400 am cuddalore bomb disposal team notified female being evacuated,7,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4
979,"CCTV log — Srirangam temple lane, Chennai: Female pedestrian in group of 4. Well-lit street. Time: 9:30 PM. SAFE.",safe,0.7407407407407409,507,35,9:30 PM,Tamil Nadu,train,cctv log srirangam temple lane chennai female pedestrian in group of 4 welllit street time 930 pm safe,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21
980,"SmartCity TN surveillance — Avinashi road footpath, Sivakasi, 8:30 PM: Face anonymised. Gender: Female. Motion: Walking alone.",monitoring,0.7777777777777781,519,2,8:30 PM,Tamil Nadu,test,smartcity tn surveillance avinashi road footpath sivakasi 830 pm face anonymised gender female motion walking alone,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,20
981,"Weapon-like object detected near female subject at Vellore CMC hospital road, Tiruppur at 11:00 PM. Visual verification requested. Alert: HIGH.",threat_detected,0.8888888888888888,258,48,11:00 PM,Tamil Nadu,train,weaponlike object detected near female subject at vellore cmc hospital road tiruppur at 1100 pm visual verification requested alert high,7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,23
982,"Low-light camera activated at Marthandam road, Nagercoil at 2:00 AM. Thermal imaging shows lone female. Safe passage protocol triggered.",lone_walking_night,0.22222222222222276,286,19,2:00 AM,Tamil Nadu,train,lowlight camera activated at marthandam road nagercoil at 200 am thermal imaging shows lone female safe passage protocol triggered,3,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2
983,"Female subject near Avinashi road footpath, Nagercoil at 11:30 PM. Security escort confirmed by Nagercoil Police. Status: SAFE.",safe,0.925925925925926,328,2,11:30 PM,Tamil Nadu,train,female subject near avinashi road footpath nagercoil at 1130 pm security escort confirmed by nagercoil police status safe,5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23
984,"AI body language analysis at Mathigiri isolated path, Vellore: Subject shows defensive posture, looking over shoulder frequently. Time: 10:45 PM.",distress_signal,0.925925925925926,251,20,10:45 PM,Tamil Nadu,val,ai body language analysis at mathigiri isolated path vellore subject shows defensive posture looking over shoulder frequently time 1045 pm,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,22
985,"Night patrol AI report — Tiruchirappalli Chatram bus stop, Karur at 12:00 AM. Female pedestrian count: 1. App notification sent for escort service.",lone_walking_night,0.925925925925926,160,41,12:00 AM,Tamil Nadu,train,night patrol ai report tiruchirappalli chatram bus stop karur at 1200 am female pedestrian count 1 app notification sent for escort service,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
986,"Suspicious individual following female subject for 3+ minutes near Madurai Meenakshi temple road, Dindigul at 8:30 PM. Police alerted immediately.",being_followed,0.7037037037037042,213,17,8:30 PM,Tamil Nadu,train,suspicious individual following female subject for 3 minutes near madurai meenakshi temple road dindigul at 830 pm police alerted immediately,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20
987,"Weapon-like object detected near female subject at Tirunelveli junction footpath, Dindigul at 2:30 AM. Visual verification requested. Alert: HIGH.",threat_detected,0.6296296296296298,915,42,2:30 AM,Tamil Nadu,val,weaponlike object detected near female subject at tirunelveli junction footpath dindigul at 230 am visual verification requested alert high,7,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
988,"Tamil Nadu SafeCity night log: Unaccompanied woman near Namakkal lorry stand area, Madurai at 8:30 PM. Smart lights activated along path.",lone_walking_night,0.6296296296296298,135,24,8:30 PM,Tamil Nadu,train,tamil nadu safecity night log unaccompanied woman near namakkal lorry stand area madurai at 830 pm smart lights activated along path,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,20
